濃厚な味わい！欧風ビーフカレー,450,https://www.family.co.jp/goods/obento/0731409.html,牛の旨みが感じられる欧風ビーフカレーです。30種類以上のスパイスを使ったコクと深みのある味わいです。カレーソースと一緒にやわらかく煮込んだ牛肉が特徴です。
スパイス香る！バターチキンカレー,460,https://www.family.co.jp/goods/obento/0731614.html,バターやココナッツミルクを使った、コクと風味が楽しめるカレーです。鶏肉は、ガラムマサラ、にんにくなどでスパイシーな味わいです。仕上げにホワイトソースをトッピングしました。
とろーり玉子のデミオムライス,450,https://www.family.co.jp/goods/obento/0731607.html,チキンライスはトマトや鶏の旨み、玉ねぎの風味が楽しめます。とろとろに仕上げた玉子には肉、野菜の旨みが詰まったデミソースと、仕上げにクリームソースをトッピングしました。
おろしタツタ弁当（すだちぽん酢）,498,https://www.family.co.jp/goods/obento/0616287.html,醤油、しょうがなどで下味を付け、ふっくらとした衣に仕上げた鶏もも肉の唐揚を5個トッピングしました。ごはんはわかめを混ぜ込み、さっぱりとした味わいに仕立てています。別添で「すだちおろしぽん酢」付きです。※東北地方の一部、九州地方の一部では取り扱いがございません。
ふんわり玉子の親子丼,450,https://www.family.co.jp/goods/obento/0731584.html,割下はかつお、こんぶ、鶏のだしをバランス良く組み合わせることで、だしの風味が楽しめる一品です。玉子部分には卵白を加え、ふんわり食感に仕立てました。※東海地方、九州地方の一部では仕様が異なります。
明太海苔弁当,450,https://www.family.co.jp/goods/obento/0616539.html,ご飯のお供として人気のおかか、海苔、明太子をトッピングしました。おかずは鶏の唐揚、白身魚フライ、ちくわ磯辺天、コロッケ、玉子焼き、ごぼう人参きんぴらなどを盛り付けました。※宮崎県、鹿児島県では取り扱いがございません。
幕の内弁当,430,https://www.family.co.jp/goods/obento/0616485.html,色々なおかずが楽しめる幕の内弁当です。ふっくらと焼き上げた銀鮭、玉ねぎ・人参入りの鶏つくね、海老天、コロッケ、厚焼玉子、煮物などを盛り付けました。
【関西地方・中国・四国地方・九州地方限定】幕の内弁当,398,https://www.family.co.jp/goods/obento/0616492.html,色々なおかずが楽しめる幕の内弁当です。ふっくらと焼き上げた脂ののった鯖、玉ねぎ・人参入りの鶏つくね、海老天、コロッケ、ウインナー、ほうれん草ごま和え、厚焼玉子などを盛り付けました。
3色そぼろ&チキン南蛮弁当,498,https://www.family.co.jp/goods/obento/0616256.html,ごはんにだしの旨みを感じる鶏そぼろ、玉子そぼろ、ごま高菜を上乗せし、甘酢タレを掛けたチキン南蛮を盛り付けました。たまねぎ、茹で玉子などを使ったコクのあるタルタルソースをトッピングしました。※宮崎県、鹿児島県では取り扱いがございません。※九州地方では仕様が異なります。
鶏そぼろ弁当,298,https://www.family.co.jp/goods/obento/0614443.html,鶏もも肉を使用したそぼろ、玉子そぼろ、信州菜をごはんの上に盛り付けました。鶏そぼろは醤油や本みりんなどを使って甘辛く味付けをし、鶏だしを加えることで鶏の旨みが感じられる仕立てです。ふんわり仕上げた玉子そぼろは、甘さとコクが特徴です。※北海道、九州地方の一部では仕様が異なります。※宮崎県、鹿児島県では取り扱いがございません。
こだわりカレー,298,https://www.family.co.jp/goods/obento/0614009.html,野菜の旨みが感じられる、定番のこだわりカレーです。２種類の異なるカレーを合わせ、３０種類以上のスパイスを使用することで、味わい深いスパイシーな仕立てにしました。※宮崎県、鹿児島県では取り扱いがございません。
ねぎとろ巻,398,https://www.family.co.jp/goods/sushi/0750684.html,粒感のある食感で、まぐろ本来の美味しさに近い、まぐろたたきを使用しました。
香り箱の寿司,145,https://www.family.co.jp/goods/sushi/0510332.html,カニのジューシーな食感と濃厚な味わいを再現したカニ風味かまぼこ（香り箱）を使用しました。相性の良いコクのあるマヨネーズをトッピングした食べやすい寿司です。
五目鶏めしいなり寿司,138,https://www.family.co.jp/goods/sushi/0515009.html,鶏肉、人参、れんこんなどにかつおだし、こんぶだしを加えて炒めた具材を酢飯に混ぜ込みました。旨みと食感の良いいなり寿司です。※宮崎県、鹿児島県では取り扱いがございません。
いなり&おむすびセット,388,https://www.family.co.jp/goods/sushi/0515016.html,いなり寿司と俵おむすびにおかずを組み合わせました。カレーちくわ天、半熟ゆで玉子、つくね、コロッケ、ウインナー入りです。※宮崎県、鹿児島県では取り扱いがございません。
海鮮巻2種,430,https://www.family.co.jp/goods/sushi/0750615.html,まぐろたたき、きゅうり、カニカマ、玉子焼の太巻と、鮭トロ、きゅうり、カニカマ、玉子焼の太巻をセットにしました。
手巻寿司　おくら納豆,145,https://www.family.co.jp/goods/sushi/0510073.html,おかかとだしを合わせた刻みオクラと納豆を手巻寿司にしました。さっぱりとした味わいです。※宮崎県、鹿児島県では取り扱いがございません。
ねばねば！まぐろたたき納豆丼,448,https://www.family.co.jp/goods/sushi/0750707.html,オクラ・めかぶ・なめこ・納豆のねばねば食材と、まぐろたたきとたくあんを合わせました。さっぱりと食べられる寿司の丼です。納豆は別添となります。だし醤油付きです。※宮崎県、鹿児島県では取り扱いがございません。
ツナサラダ巻とカニカマ巻,300,https://www.family.co.jp/goods/sushi/0514699.html,ツナマヨネーズときゅうりの巻寿司と、カニカマ・きゅうり・錦糸玉子の巻寿司の2種類のサラダ巻です。別添で「減塩醤油」付きです。
手巻寿司　シーチキン(R)マヨネーズ,120,https://www.family.co.jp/goods/sushi/0511018.html,シーチキン(R)のだしの旨みと、マヨネーズのコクと旨みのバランスの良い手巻寿司です。
サラダ巻2種,430,https://www.family.co.jp/goods/sushi/0750691.html,レモン風味に味付したサラダチキン、玉子焼、カニカマなどの太巻と、スパイシーなトマトベースのソースを使用したポテトサラダ、パストラミビーフなどの太巻のセットです。
スーパー大麦いなり寿司　青しそ,145,https://www.family.co.jp/goods/sushi/0515153.html,スーパー大麦使用のいなり寿司です。さっぱりとした青しそとの組み合わせです。※東海地方の一部では取り扱いがございません。
手巻寿司　まぐろたたき（青まぜ）,159,https://www.family.co.jp/goods/sushi/0510059.html,青まぜ海苔と人気のまぐろたたきを使用しました。粒感のあるまぐろたたきを、醤油ベースのたれでシンプルに味付けし、青ねぎを加えました。※東北地方の一部では取り扱いがございません。
助六寿司,398,https://www.family.co.jp/goods/sushi/0515085.html,巻寿司といなり寿司のセットです。地域にあわせて巻寿司の具材の組み合わせや、いなり皮の味付けを変えました。
いなり寿司3ヶ入,200,https://www.family.co.jp/goods/sushi/0515504.html,酢飯に粕酢を加え、まろやかな味わいにしました。※宮崎県、鹿児島県では取り扱いがございません。
手巻寿司　納豆,138,https://www.family.co.jp/goods/sushi/0511001.html,たまり醤油を加えて旨味、おいしさをアップしました。
サーモンづくし,398,https://www.family.co.jp/goods/sushi/0750646.html,サーモン本来の旨味にこだわり、より旨味と食感を感じられるお寿司です。トラウト、ハラス、焼ハラスの三種の盛り合わせです。
納豆細巻寿司,298,https://www.family.co.jp/goods/sushi/0514620.html,かつお・昆布だしを使った旨みのあるタレを使用した納豆の細巻寿司です。別添で「醤油」付きです。
チキンカツサンド,330,https://www.family.co.jp/goods/sandwich/0912822.html,鶏もも肉のチキンカツとキャベツの千切りをサンドしました。カツソースとマヨソースで味付けしました。
全粒粉サンド　サラダチキンとチェダーチーズ,278,https://www.family.co.jp/goods/sandwich/0912815.html,サラダチキン・チェダーチーズを、ピリ辛のトマトのソースとバジルソースで味付けしました。※宮崎県、鹿児島県では取り扱いがございません。
全粒粉サンド　ベーコンレタストマト,298,https://www.family.co.jp/goods/sandwich/0911276.html,ベーコン・レタス・トマト・ゆで玉子などをサンドしました。味噌やごまの風味をきかせた香味野菜ソースと、マヨソースで味付けしました。※宮崎県、鹿児島県では取り扱いがございません。
全粒粉サンドスモークサーモンツナポテトサラダ,298,https://www.family.co.jp/goods/sandwich/0912785.html,サーモン・紫たまねぎ・レタス・リーフのサンドと、ツナポテトサラダ・レタスのサンドの組み合わせです。
全粒粉サンド　ツナたまきゅうり,220,https://www.family.co.jp/goods/sandwich/0911283.html,ツナサラダと玉子サラダに、きゅうりを加えたサンドイッチです。
フルーツミックスサンド,298,https://www.family.co.jp/goods/sandwich/0912761.html,3種のフルーツ（キウイ・みかん・パイン）、ヨーグルトホイップなどをサンドしました。
ツナたまごサンド,220,https://www.family.co.jp/goods/sandwich/0912778.html,ビネガーやブイヨンで味付けしたツナサラダと、玉子サラダをサンドしました。
ミックスサンド,257,https://www.family.co.jp/goods/sandwich/0910385.html,ハム玉子・ハムチーズレタス・ビネガーやブイヨンで味付けしたツナサラダを組み合わせたサンドイッチです。
シャキシャキレタスサンド,259,https://www.family.co.jp/goods/sandwich/0910514.html,シャキシャキとしたレタス・ハム・チェダーチーズを挟んだサンドイッチです。フレンチソースとマヨソースの味付けが特徴です。
海老カツサンド,378,https://www.family.co.jp/goods/sandwich/0912716.html,海老カツ、タルタルソース、キャベツをサンドしました。りんごなどの果物のフルーティーな味わいのカツソースで味付けしました。
ハムチーズたまごサンド,230,https://www.family.co.jp/goods/sandwich/0912754.html,玉子サラダ・ハム・チェダーチーズ・きゅうりのマヨ和えをサンドしました。
全粒粉サンド　ハムサラダ,220,https://www.family.co.jp/goods/sandwich/0912730.html,マヨネーズやビネガーで味付けをして玉ねぎなどと合わせたハムサラダをサンドしました。※東北地方の一部、宮崎県、鹿児島県では取り扱いがございません。
全粒粉サンド　パストラミビーフ&ポーク,320,https://www.family.co.jp/goods/sandwich/0912792.html,パストラミビーフ・チェダーチーズ・レタスの層と、パストラミポーク・ゴーダチーズ・レタスの層の組み合わせです。たまねぎ入り醤油マヨソースで味付けしました。
たまごサンド,198,https://www.family.co.jp/goods/sandwich/0912723.html,しっとりとやわらかな食感の食パンに、コクのある玉子サラダをサンドしました。
ミックスサンドBOX,320,https://www.family.co.jp/goods/sandwich/0910521.html,テリヤキチキン・ハム・玉子の3種類のサンドイッチを、一口サイズで詰め合わせました。
テリヤキチキンとたまごのサンド,298,https://www.family.co.jp/goods/sandwich/0912280.html,テリヤキたれを合わせたグリルチキン、ローストチキンにゆで玉子などを組み合わせたサンドイッチです。
たまハムミックスサンド,278,https://www.family.co.jp/goods/sandwich/0910897.html,ゆで玉子とハムのサンドイッチと、ハムとオニオンのサラダ・ポークハムをはさんだサンドイッチの組み合わせです。※宮崎県、鹿児島県では取り扱いがございません。
ジューシーハムサンド,270,https://www.family.co.jp/goods/sandwich/0910484.html,ポークハム・きゅうりのマヨ和え・マスタードを挟んだサンドイッチです。
スパイシーハム&コーンパン,128,https://www.family.co.jp/goods/bread/1520330.html,黒コショウ入りのハムと、コーンを絞って焼き上げた一品です。
4種のチーズフランス,149,https://www.family.co.jp/goods/bread/1520354.html,水分をしっかりと含んだもっちり食感が特徴の生地に、粉チーズと2種のシュレッドチーズをトッピングして焼き上げてクリームチーズを入れた一品です。
レモンチーズタルト,138,https://www.family.co.jp/goods/bread/1536782.html,レモンチーズ生地をタルト生地にのせて焼き上げ、グレーズをぬった一品です。※宮崎県、鹿児島県では取り扱いがございません。
レモネード蒸しケーキ,138,https://www.family.co.jp/goods/bread/1536775.html,レモネード風味のしっとり食感の蒸しケーキに、スライスレモンをのせた一品です。
レモンパイ,128,https://www.family.co.jp/goods/bread/1535921.html,爽やかな酸味のレモンクリームとホイップクリームを合わせたレモンパイです。
ミニチョコクロワッサン4個入,118,https://www.family.co.jp/goods/bread/1517385.html,しっとりとした生地の棒チョコ入りミニチョコクロワッサンです。
フランスパン（カスタード）,118,https://www.family.co.jp/goods/bread/1532265.html,もちもちとした生地にカスタードクリームをサンドしました。
抹茶あんぱん（きなこホイップ）,120,https://www.family.co.jp/goods/bread/1530438.html,抹茶風味あんときなこ入りホイップクリームの入った抹茶味のパンに、黒豆甘納豆をトッピングしました。
くるみのカンパーニュ3枚入,149,https://www.family.co.jp/goods/bread/1517439.html,全粒粉入りの生地にくるみを練りこんだカンパーニュです。
メンチカツバーガー,158,https://www.family.co.jp/goods/bread/1526288.html,ふっくらとしたパンにメンチカツとソースをサンドしました。すっきりとした味わいが特徴です。
クランベリー&チーズクリームパン,128,https://www.family.co.jp/goods/bread/1530360.html,冷やしてもおいしい菓子パンです。
ちぎれる黒糖サンド（ミルクホイップクリーム）,118,https://www.family.co.jp/goods/bread/1532227.html,ふんわりとした黒糖パンに、ミルクホイップクリームをサンドしました。※宮崎県、鹿児島県では取り扱いがございません。
枝豆とチーズのフーガス,138,https://www.family.co.jp/goods/bread/1520293.html,もっちりとした食感のフランスパン生地に、枝豆とチーズを練りこみ焼き上げた惣菜パンです。
ポテトとチーズのデニッシュ,138,https://www.family.co.jp/goods/bread/1520149.html,デニッシュ生地にポテトフィリングとチーズをトッピングして焼き上げました。
ホイップカスタードデニッシュ,110,https://www.family.co.jp/goods/bread/1535365.html,デニッシュ生地にカスタード味のホイップクリームを入れました。
ハムとチーズの三つ編みパン,138,https://www.family.co.jp/goods/bread/1520545.html,食べごたえのあるロースハムを、生地で三つ編みにしました。パルメザンチーズとあらびき黒コショウをかけた一品です。
たい焼きみたいなデニッシュ（つぶあん）,138,https://www.family.co.jp/goods/bread/1535389.html,つぶあんを包んで焼き上げた、たい焼きの形のデニッシュです。
ロースハム&たまごドーナツ,138,https://www.family.co.jp/goods/bread/1524208.html,玉子サラダと、ロースハムを包んだ生地を、香ばしく揚げた一品です。
包み焼きピザ（トマト&チーズ）,138,https://www.family.co.jp/goods/bread/1520576.html,こだわりの生地にトマトフィリング、チーズクリーム、短冊ベーコンを包み表面に粉チーズをトッピングして焼き上げました。
バターチキンカレーパン,138,https://www.family.co.jp/goods/bread/1520569.html,スパイシーな味わいのバターチキンカレーを包み焼き上げたカレーパンです。
チョコパイ4個入,168,https://www.family.co.jp/goods/bread/1517057.html,パイ生地で板チョコを包んで焼き上げたミニチョコパイです。サクッとした食感が特徴です。
たまごドッグ,110,https://www.family.co.jp/goods/bread/1526172.html,ふんわりやわらかなロールパンに、コクのある玉子サラダをサンドしました。※宮崎県、鹿児島県では取り扱いがございません。
ソフトなチーズクリームパン,120,https://www.family.co.jp/goods/bread/1531275.html,クリームを折り込んだほんのり甘い生地に、チーズクリームを絞って焼き上げたソフトなパンです。
ハムカツたまごドッグ,128,https://www.family.co.jp/goods/bread/1526332.html,ふんわりやわらかなロールパンに、ソースを漬けたハムカツとコクのある玉子サラダをサンドしました。
コロッケ&たまごドッグ,138,https://www.family.co.jp/goods/bread/1526370.html,ふんわりやわらかなロールパンに、コロッケと玉子をサンドしました。※宮崎県、鹿児島県では取り扱いがございません。
スイートツイスト,120,https://www.family.co.jp/goods/bread/1517415.html,クリームを折り込み、しっとりやわらかく焼き上げました。ほんのりした甘みが特徴です。
メロンパン,110,https://www.family.co.jp/goods/bread/1531343.html,ビスケット生地のさっくり感と、中生地のしっとり感が特徴です。やさしい甘さと飽きの来ない味わいです。
くるみ&カマンベールチーズデニッシュ,138,https://www.family.co.jp/goods/bread/1520552.html,全粒粉を練り込んだ香ばしい生地で、クリーミーなチーズクリームを包みました。クルミの食感がアクセントの惣菜デニッシュです。※東北地方の一部、宮崎県、鹿児島県では取り扱いがございません。
ささみカツドッグ,158,https://www.family.co.jp/goods/bread/1526400.html,ふんわりやわらかなロールパンに、ソースをつけたささみカツをサンドし、マスタードタルタルを合わせました。※東北地方の一部、宮崎県、鹿児島県では取り扱いがございません。
焼きそばドッグ,138,https://www.family.co.jp/goods/bread/1526417.html,ふんわりやわらかなロールパンに、まろやかな味わいの焼きそばをサンドしました。※九州地方では仕様が異なります。
クリームドーナツ,118,https://www.family.co.jp/goods/bread/1538779.html,カスタードクリームの入ったしっとり柔らかなドーナツに粉糖をまぶしました。
なめらかチョコクリームパン5個入,108,https://www.family.co.jp/goods/bread/1517101.html,なめらかなチョコクリームを包み焼き上げたミニチョコクリームパンです。
レーズン&クランベリー,128,https://www.family.co.jp/goods/bread/1531282.html,スーパー大麦入りのしっとりふんわり食感の生地に、レーズンとクランベリーを練り込みました。※東北地方の一部、宮崎県、鹿児島県では取り扱いがございません。
なめらかピーナッツクリームパン5個入,108,https://www.family.co.jp/goods/bread/1517118.html,なめらかなピーナッツクリームを包み焼き上げたミニピーナッツクリームパンです。
つぶあんぱん,115,https://www.family.co.jp/goods/bread/1530599.html,北海道産小豆のつぶあんを使用した、つぶあんぱんです。
なめらかクリームパン5個入,108,https://www.family.co.jp/goods/bread/1517088.html,なめらかなカスタードクリームを包み焼き上げたミニクリームパンです。
スイートくるみコッペ,128,https://www.family.co.jp/goods/bread/1532432.html,ケーキ生地にくるみを入れたふんわりコッペパンで、シュガーマーガリンをサンドしました。※宮崎県、鹿児島県では取り扱いがございません。
